id,status,term,usr,noteId,revokeID,branch_id,cAc_id
40000001367,101,NULL,1,NULL,NULL,4,400045
40000001368,101,NULL,1,NULL,NULL,4,400045
40000001369,101,NULL,1,170175,NULL,4,400014
40000001370,101,NULL,1,NULL,NULL,4,400014
40000001371,101,NULL,1,NULL,NULL,4,400014
40000001372,101,NULL,1,NULL,NULL,4,400014
40000001373,101,NULL,1,NULL,NULL,4,400014
40000001377,101,NULL,1,NULL,NULL,4,400015
40000001378,101,NULL,1,NULL,NULL,4,400015
40000001386,101,NULL,1,NULL,NULL,4,400018
40000001387,101,NULL,1,NULL,NULL,4,400018
40000001432,-4,NULL,1,NULL,NULL,4,400055
40000001433,-5,NULL,1,NULL,40000001432,4,400055
40000001434,101,NULL,1,NULL,NULL,4,400055
40000001444,101,NULL,1,NULL,NULL,4,400020
40000001445,101,NULL,1,NULL,NULL,4,400020
40000001447,101,NULL,1,NULL,NULL,4,400031
40000001448,101,NULL,1,NULL,NULL,4,400031
40000001449,101,NULL,1,NULL,NULL,4,400050
40000001464,101,NULL,1,NULL,NULL,4,400051
40000001474,101,NULL,1,NULL,NULL,4,400055
40000001481,101,NULL,1,NULL,NULL,4,400050
40000001486,101,NULL,1,NULL,NULL,4,400035
40000001487,101,NULL,1,NULL,NULL,4,400035
40000001488,101,NULL,1,170140,NULL,4,400035
40000001489,101,NULL,1,NULL,NULL,4,400035
40000001490,101,NULL,1,NULL,NULL,4,400035
40000001491,101,NULL,1,170184,NULL,4,400035
40000001492,101,NULL,1,NULL,NULL,4,400035
40000001493,101,NULL,1,NULL,NULL,4,400035
40000001495,101,NULL,1,170016,NULL,4,400050
40000001496,101,NULL,1,NULL,NULL,4,400050
40000001497,101,NULL,1,NULL,NULL,4,400050
40000001504,101,NULL,1,NULL,NULL,4,400055
40000001505,101,NULL,1,NULL,NULL,4,400055
40000001506,101,NULL,1,NULL,NULL,4,400055
40000001518,101,NULL,1,NULL,NULL,4,400035
40000001519,101,NULL,1,NULL,NULL,4,400074
40000001520,101,NULL,1,NULL,NULL,4,400074
40000001524,101,NULL,1,NULL,NULL,4,400046
40000001530,101,NULL,1,NULL,NULL,4,400021
40000001531,101,NULL,1,NULL,NULL,4,400021
40000001536,101,NULL,1,NULL,NULL,4,400024
40000001537,101,NULL,1,NULL,NULL,4,400024
40000001553,101,NULL,1,NULL,NULL,4,400026
40000001554,101,NULL,1,NULL,NULL,4,400026
40000001555,101,NULL,1,NULL,NULL,4,400051
40000001561,101,NULL,1,NULL,NULL,4,400037
40000001562,101,NULL,1,NULL,NULL,4,400037
40000001570,101,NULL,1,NULL,NULL,4,400048
40000001571,101,NULL,1,NULL,NULL,4,400048
40000001586,101,NULL,1,NULL,NULL,4,400055
40000001589,101,NULL,1,NULL,NULL,4,400026
40000001590,101,NULL,1,NULL,NULL,4,400026
40000001598,101,NULL,1,NULL,NULL,4,400009
40000001611,101,NULL,1,NULL,NULL,4,400035
40000001612,101,NULL,1,NULL,NULL,4,400050
40000001613,101,NULL,1,NULL,NULL,4,400050
40000001637,101,NULL,1,NULL,NULL,4,400035
40000001638,101,NULL,1,NULL,NULL,4,400035
40000001639,101,NULL,1,NULL,NULL,4,400026
40000001640,101,NULL,1,NULL,NULL,4,400026
40000001650,101,NULL,1,NULL,NULL,4,400039
40000001651,-4,NULL,1,NULL,NULL,4,400039
40000001652,-5,NULL,1,NULL,40000001651,4,400039
40000001653,101,NULL,1,NULL,NULL,4,400039
40000001657,101,NULL,1,170200,NULL,4,400058
40000001658,101,NULL,1,NULL,NULL,4,400058
40000001659,101,NULL,1,NULL,NULL,4,400058
40000001660,101,NULL,1,NULL,NULL,4,400058
40000001661,101,NULL,1,NULL,NULL,4,400058
40000001662,101,NULL,1,NULL,NULL,4,400058
40000001663,-4,NULL,1,NULL,NULL,4,400058
40000001668,101,NULL,1,NULL,NULL,4,400049
40000001669,101,NULL,1,170202,NULL,4,400014
40000001670,101,NULL,1,NULL,NULL,4,400014
40000001671,101,NULL,1,NULL,NULL,4,400014
40000001672,101,NULL,1,NULL,NULL,4,400014
40000001675,101,NULL,1,NULL,NULL,4,400058
40000001676,-5,NULL,1,NULL,40000001663,4,400058
40000001677,101,NULL,1,NULL,NULL,4,400009
40000001697,101,NULL,1,NULL,NULL,4,400051
40000001698,101,NULL,1,NULL,NULL,4,400001
40000001706,101,NULL,1,NULL,NULL,4,400001
40000001707,101,NULL,1,NULL,NULL,4,400001
40000001708,101,NULL,1,NULL,NULL,4,400035
40000001709,101,NULL,1,NULL,NULL,4,400035
40000001723,101,NULL,1,NULL,NULL,4,400058
40000001726,101,NULL,1,NULL,NULL,4,400003
40000001727,101,NULL,1,NULL,NULL,4,400003
40000001730,101,NULL,1,NULL,NULL,4,400048
40000001758,101,NULL,1,NULL,NULL,4,400028
40000001759,101,NULL,1,NULL,NULL,4,400028
40000001760,101,NULL,1,NULL,NULL,4,400055
40000001767,101,NULL,1,NULL,NULL,4,400009
40000001772,101,NULL,1,NULL,NULL,4,400019
40000001773,101,NULL,1,NULL,NULL,4,400019
40000001800,101,NULL,1,NULL,NULL,4,400039
40000001801,101,NULL,1,NULL,NULL,4,400008
40000001802,101,NULL,1,NULL,NULL,4,400008
40000001803,101,NULL,1,NULL,NULL,4,400003
40000001804,101,NULL,1,NULL,NULL,4,400003
40000001805,101,NULL,1,NULL,NULL,4,400030
40000001806,101,NULL,1,NULL,NULL,4,400030
40000001817,101,NULL,1,NULL,NULL,4,400051
40000001821,101,NULL,1,NULL,NULL,4,400005
40000001822,101,NULL,1,NULL,NULL,4,400005
40000001833,101,NULL,1,NULL,NULL,4,400009
40000001835,101,NULL,1,NULL,NULL,4,400040
40000001843,101,NULL,1,NULL,NULL,4,400053
40000001844,101,NULL,1,NULL,NULL,4,400039
40000001845,101,NULL,1,NULL,NULL,4,400040
40000001846,101,NULL,1,NULL,NULL,4,400040
40000001847,101,NULL,1,NULL,NULL,4,400028
40000001848,101,NULL,1,NULL,NULL,4,400028
40000001849,101,NULL,1,NULL,NULL,4,400058
40000001859,101,NULL,1,170065,NULL,4,400017
40000001860,101,NULL,1,NULL,NULL,4,400017
40000001870,101,NULL,1,NULL,NULL,4,400041
40000001871,101,NULL,1,NULL,NULL,4,400041
40000001883,101,NULL,1,170166,NULL,4,400037
40000001884,101,NULL,1,NULL,NULL,4,400037
40000001885,101,NULL,1,NULL,NULL,4,400037
40000001904,101,NULL,1,170116,NULL,4,400007
40000001905,101,NULL,1,NULL,NULL,4,400007
40000001906,101,NULL,1,NULL,NULL,4,400051
40000001913,101,NULL,1,170315,NULL,4,400028
40000001914,101,NULL,1,NULL,NULL,4,400028
40000001915,101,NULL,1,NULL,NULL,4,400028
40000001916,101,NULL,1,NULL,NULL,4,400009
40000001919,101,NULL,1,NULL,NULL,4,400043
40000001920,101,NULL,1,NULL,NULL,4,400043
40000001923,101,NULL,1,NULL,NULL,4,400001
40000001924,101,NULL,1,NULL,NULL,4,400001
40000001935,101,NULL,1,170071,NULL,4,400034
40000001936,101,NULL,1,NULL,NULL,4,400034
40000001937,101,NULL,1,NULL,NULL,4,400034
40000001938,101,NULL,1,170062,NULL,4,400033
40000001939,101,NULL,1,NULL,NULL,4,400033
40000001940,101,NULL,1,NULL,NULL,4,400033
40000001941,101,NULL,1,NULL,NULL,4,400034
40000001942,101,NULL,1,NULL,NULL,4,400034
40000001945,101,NULL,1,NULL,NULL,4,400017
40000001946,101,NULL,1,NULL,NULL,4,400007
40000001947,101,NULL,1,NULL,NULL,4,400014
40000001962,101,NULL,1,NULL,NULL,4,400009
40000001981,101,NULL,1,NULL,NULL,4,400046
40000001986,101,NULL,1,NULL,NULL,4,400051
40000001989,101,NULL,1,NULL,NULL,4,400001
40000001990,101,NULL,1,NULL,NULL,4,400001
40000001998,101,NULL,1,NULL,NULL,4,400039
40000002019,101,NULL,1,170233,NULL,4,400035
40000002020,101,NULL,1,NULL,NULL,4,400035
40000002021,101,NULL,1,NULL,NULL,4,400035
40000002022,101,NULL,1,NULL,NULL,4,400035
40000002023,101,NULL,1,NULL,NULL,4,400035
40000002033,101,NULL,1,NULL,NULL,4,400015
40000002035,101,NULL,1,NULL,NULL,4,400015
40000002036,101,NULL,1,NULL,NULL,4,400015
40000002037,101,NULL,1,170007,NULL,4,400015
40000002038,101,NULL,1,NULL,NULL,4,400015
40000002039,101,NULL,1,NULL,NULL,4,400015
40000002054,101,NULL,1,NULL,NULL,4,400056
40000002055,101,NULL,1,170023,NULL,4,400032
40000002056,101,NULL,1,NULL,NULL,4,400032
40000002057,101,NULL,1,NULL,NULL,4,400032
40000002062,101,NULL,1,NULL,NULL,4,400056
40000002068,101,NULL,1,NULL,NULL,4,400012
40000002081,101,NULL,1,NULL,NULL,4,400007
40000002082,101,NULL,1,NULL,NULL,4,400007
40000002083,101,NULL,1,NULL,NULL,4,400007
40000002116,101,NULL,1,NULL,NULL,4,400049
40000002119,101,NULL,1,170265,NULL,4,400026
40000002120,101,NULL,1,NULL,NULL,4,400026
40000002121,101,NULL,1,NULL,NULL,4,400026
40000002122,101,NULL,1,170255,NULL,4,400026
40000002123,101,NULL,1,NULL,NULL,4,400026
40000002124,101,NULL,1,NULL,NULL,4,400026
40000002129,101,NULL,1,170005,NULL,4,400049
40000002130,101,NULL,1,NULL,NULL,4,400049
40000002131,101,NULL,1,NULL,NULL,4,400049
40000002148,101,NULL,1,NULL,NULL,4,400026
40000002149,101,NULL,1,NULL,NULL,4,400026
40000002172,101,NULL,1,NULL,NULL,4,400035
40000002173,101,NULL,1,NULL,NULL,4,400035
40000002174,101,NULL,1,NULL,NULL,4,400009
40000002175,101,NULL,1,NULL,NULL,4,400009
40000002185,101,NULL,1,170354,NULL,4,400035
40000002186,101,NULL,1,NULL,NULL,4,400035
40000002187,101,NULL,1,NULL,NULL,4,400035
40000002195,101,NULL,1,NULL,NULL,4,400051
40000002201,101,NULL,1,NULL,NULL,4,400035
40000002202,101,NULL,1,NULL,NULL,4,400035
40000002203,101,NULL,1,NULL,NULL,4,400022
40000002204,101,NULL,1,NULL,NULL,4,400022
40000002216,101,NULL,1,NULL,NULL,4,400026
40000002217,101,NULL,1,NULL,NULL,4,400026
40000002218,101,NULL,1,NULL,NULL,4,400026
40000002225,101,NULL,1,170294,NULL,4,400028
40000002226,101,NULL,1,NULL,NULL,4,400028
40000002227,101,NULL,1,NULL,NULL,4,400028
40000002238,101,NULL,1,170389,NULL,4,400026
40000002239,101,NULL,1,NULL,NULL,4,400026
40000002240,101,NULL,1,NULL,NULL,4,400026
40000002241,101,NULL,1,NULL,NULL,4,400026
40000002242,101,NULL,1,NULL,NULL,4,400026
40000002254,101,NULL,1,NULL,NULL,4,400017
40000002255,101,NULL,1,NULL,NULL,4,400017
40000002256,101,NULL,1,170074,NULL,4,400008
40000002257,101,NULL,1,NULL,NULL,4,400008
40000002258,101,NULL,1,NULL,NULL,4,400008
40000002259,101,NULL,1,NULL,NULL,4,400045
40000002260,101,NULL,1,170061,NULL,4,400048
40000002261,101,NULL,1,NULL,NULL,4,400048
40000002262,101,NULL,1,170078,NULL,4,400048
40000002263,101,NULL,1,NULL,NULL,4,400048
40000002264,101,NULL,1,170172,NULL,4,400048
40000002265,101,NULL,1,NULL,NULL,4,400048
40000002266,101,NULL,1,170252,NULL,4,400048
40000002267,101,NULL,1,NULL,NULL,4,400048
40000002268,101,NULL,1,NULL,NULL,4,400048
40000002269,101,NULL,1,NULL,NULL,4,400048
40000002270,101,NULL,1,NULL,NULL,4,400048
40000002271,101,NULL,1,NULL,NULL,4,400048
40000002285,101,NULL,1,NULL,NULL,4,400048
40000002289,101,NULL,1,170046,NULL,4,400021
40000002290,101,NULL,1,NULL,NULL,4,400021
40000002291,101,NULL,1,NULL,NULL,4,400021
40000002295,101,NULL,1,NULL,NULL,4,400056
40000002320,101,NULL,1,NULL,NULL,4,400026
40000002321,101,NULL,1,NULL,NULL,4,400026
40000002322,101,NULL,1,NULL,NULL,4,400057
40000002328,101,NULL,1,170008,NULL,4,400052
40000002329,101,NULL,1,NULL,NULL,4,400052
40000002330,101,NULL,1,NULL,NULL,4,400052
40000002342,101,NULL,1,NULL,NULL,4,400026
40000002343,101,NULL,1,NULL,NULL,4,400026
40000002351,101,NULL,1,NULL,NULL,4,400039
40000002361,101,NULL,1,NULL,NULL,4,400052
40000002362,101,NULL,1,NULL,NULL,4,400052
40000002368,101,NULL,1,170099,NULL,4,400040
40000002369,101,NULL,1,NULL,NULL,4,400040
40000002370,101,NULL,1,NULL,NULL,4,400040
40000002371,101,NULL,1,170314,NULL,4,400040
40000002372,101,NULL,1,NULL,NULL,4,400040
40000002373,101,NULL,1,NULL,NULL,4,400040
40000002376,101,NULL,1,NULL,NULL,4,400009
40000002377,101,NULL,1,170377,NULL,4,400009
40000002378,101,NULL,1,NULL,NULL,4,400009
40000002379,101,NULL,1,NULL,NULL,4,400009
40000002396,101,NULL,1,NULL,NULL,4,400046
40000002401,101,NULL,1,170029,NULL,4,400046
40000002402,101,NULL,1,NULL,NULL,4,400046
40000002403,101,NULL,1,NULL,NULL,4,400046
40000002404,101,NULL,1,NULL,NULL,4,400046
40000002405,101,NULL,1,NULL,NULL,4,400046
40000002412,101,NULL,1,NULL,NULL,4,400032
40000002413,101,NULL,1,NULL,NULL,4,400032
40000002415,101,NULL,1,170247,NULL,4,400026
40000002416,101,NULL,1,NULL,NULL,4,400026
40000002417,101,NULL,1,NULL,NULL,4,400026
40000002429,101,NULL,1,170332,NULL,4,400001
40000002430,101,NULL,1,NULL,NULL,4,400001
40000002431,101,NULL,1,NULL,NULL,4,400001
40000002432,101,NULL,1,NULL,NULL,4,400010
40000002433,101,NULL,1,NULL,NULL,4,400010
40000002437,101,NULL,1,NULL,NULL,4,400006
40000002438,101,NULL,1,NULL,NULL,4,400006
40000002444,101,NULL,1,NULL,NULL,4,400028
40000002445,101,NULL,1,NULL,NULL,4,400028
40000002450,101,NULL,1,NULL,NULL,4,400012
40000002475,101,NULL,1,NULL,NULL,4,400006
40000002476,101,NULL,1,NULL,NULL,4,400006
40000002477,101,NULL,1,NULL,NULL,4,400009
40000002478,101,NULL,1,NULL,NULL,4,400009
40000002511,101,NULL,1,NULL,NULL,4,400045
40000002515,101,NULL,1,NULL,NULL,4,400001
40000002516,101,NULL,1,NULL,NULL,4,400001
40000002525,101,NULL,1,NULL,NULL,4,400048
40000002526,101,NULL,1,NULL,NULL,4,400048
40000002530,101,NULL,1,170168,NULL,4,400044
40000002531,101,NULL,1,NULL,NULL,4,400044
40000002532,101,NULL,1,NULL,NULL,4,400044
40000002533,101,NULL,1,170027,NULL,4,400044
40000002534,101,NULL,1,NULL,NULL,4,400044
40000002535,101,NULL,1,NULL,NULL,4,400044
40000002555,101,NULL,1,NULL,NULL,4,400005
40000002556,101,NULL,1,NULL,NULL,4,400005
40000002573,101,NULL,1,170261,NULL,4,400050
40000002574,101,NULL,1,NULL,NULL,4,400050
40000002575,101,NULL,1,NULL,NULL,4,400050
40000002579,101,NULL,1,NULL,NULL,4,400051
40000002584,101,NULL,1,NULL,NULL,4,400019
40000002585,101,NULL,1,NULL,NULL,4,400019
40000002589,101,NULL,1,170012,NULL,4,400038
40000002590,101,NULL,1,NULL,NULL,4,400038
40000002591,101,NULL,1,NULL,NULL,4,400038
40000002592,101,NULL,1,170028,NULL,4,400038
40000002593,101,NULL,1,NULL,NULL,4,400038
40000002594,101,NULL,1,NULL,NULL,4,400038
40000002595,101,NULL,1,NULL,NULL,4,400049
40000002596,101,NULL,1,NULL,NULL,4,400049
40000002616,101,NULL,1,NULL,NULL,4,400048
40000002634,101,NULL,1,NULL,NULL,4,400051
40000002650,101,NULL,1,NULL,NULL,4,400031
40000002651,101,NULL,1,NULL,NULL,4,400031
40000002652,101,NULL,1,170297,NULL,4,400019
40000002653,101,NULL,1,NULL,NULL,4,400019
40000002654,101,NULL,1,NULL,NULL,4,400019
40000002660,101,NULL,1,170452,NULL,4,400049
40000002661,101,NULL,1,NULL,NULL,4,400049
40000002662,101,NULL,1,NULL,NULL,4,400049
40000002682,101,NULL,1,NULL,NULL,4,400009
40000002689,101,NULL,1,NULL,NULL,4,400040
40000002690,101,NULL,1,NULL,NULL,4,400040
40000002715,101,NULL,1,NULL,NULL,4,400049
40000002716,101,NULL,1,NULL,NULL,4,400049
40000002735,101,NULL,1,170100,NULL,4,400041
40000002736,101,NULL,1,NULL,NULL,4,400041
40000002737,101,NULL,1,NULL,NULL,4,400041
40000002748,101,NULL,1,NULL,NULL,4,400056
40000002749,101,NULL,1,NULL,NULL,4,400056
40000002762,101,NULL,1,NULL,NULL,4,400008
40000002763,101,NULL,1,NULL,NULL,4,400008
40000002780,101,NULL,1,170042,NULL,4,400053
40000002781,101,NULL,1,NULL,NULL,4,400053
40000002782,101,NULL,1,NULL,NULL,4,400053
40000002785,101,NULL,1,NULL,NULL,4,400039
40000002786,101,NULL,1,NULL,NULL,4,400039
40000002788,101,NULL,1,NULL,NULL,4,400048
40000002797,101,NULL,1,170469,NULL,4,400056
40000002798,101,NULL,1,NULL,NULL,4,400056
40000002799,101,NULL,1,NULL,NULL,4,400056
40000002803,101,NULL,1,170021,NULL,4,400055
40000002804,101,NULL,1,NULL,NULL,4,400055
40000002805,101,NULL,1,NULL,NULL,4,400055
40000002806,101,NULL,1,170018,NULL,4,400055
40000002807,101,NULL,1,NULL,NULL,4,400055
40000002808,101,NULL,1,NULL,NULL,4,400055
40000002809,101,NULL,1,NULL,NULL,4,400055
40000002821,101,NULL,1,NULL,NULL,4,400009
40000002855,101,NULL,1,NULL,NULL,4,400050
40000002856,101,NULL,1,NULL,NULL,4,400050
40000002861,101,NULL,1,NULL,NULL,4,400015
40000002862,-4,NULL,1,NULL,NULL,4,400015
40000002863,101,NULL,1,170204,NULL,4,400015
40000002864,101,NULL,1,NULL,NULL,4,400015
40000002865,101,NULL,1,NULL,NULL,4,400015
40000002866,101,NULL,1,170395,NULL,4,400026
40000002867,101,NULL,1,NULL,NULL,4,400026
40000002868,101,NULL,1,NULL,NULL,4,400026
40000002869,101,NULL,1,NULL,NULL,4,400026
40000002870,101,NULL,1,NULL,NULL,4,400026
40000002878,-5,NULL,1,NULL,40000002862,4,400015
40000002881,101,NULL,1,NULL,NULL,4,400015
40000002885,101,NULL,1,NULL,NULL,4,400053
40000002899,101,NULL,1,170321,NULL,4,400041
40000002900,101,NULL,1,NULL,NULL,4,400041
40000002901,101,NULL,1,NULL,NULL,4,400041
40000002913,101,NULL,1,NULL,NULL,4,400055
40000002927,101,NULL,1,170149,NULL,4,400009
40000002928,101,NULL,1,NULL,NULL,4,400009
40000002929,101,NULL,1,NULL,NULL,4,400009
40000002934,101,NULL,1,NULL,NULL,4,400026
40000002954,101,NULL,1,NULL,NULL,4,400053
40000002967,101,NULL,1,NULL,NULL,4,400051
40000002968,101,NULL,1,NULL,NULL,4,400011
40000002969,101,NULL,1,NULL,NULL,4,400011
40000002975,101,NULL,1,170409,NULL,4,400026
40000002976,101,NULL,1,NULL,NULL,4,400026
40000002977,101,NULL,1,NULL,NULL,4,400026
40000002978,101,NULL,1,NULL,NULL,4,400026
40000002979,101,NULL,1,NULL,NULL,4,400026
40000002994,101,NULL,1,NULL,NULL,4,400038
40000002995,101,NULL,1,NULL,NULL,4,400038
40000002996,101,NULL,1,NULL,NULL,4,400038
40000002997,101,NULL,1,170106,NULL,4,400012
40000002998,101,NULL,1,NULL,NULL,4,400012
40000002999,101,NULL,1,NULL,NULL,4,400012
40000003004,101,NULL,1,NULL,NULL,4,400009
40000003005,101,NULL,1,NULL,NULL,4,400009
40000003006,101,NULL,1,170437,NULL,4,400009
40000003007,101,NULL,1,NULL,NULL,4,400009
40000003008,101,NULL,1,NULL,NULL,4,400009
40000003024,101,NULL,1,NULL,NULL,4,400055
40000003025,101,NULL,1,NULL,NULL,4,400012
40000003026,101,NULL,1,NULL,NULL,4,400012
40000003030,101,NULL,1,NULL,NULL,4,400037
40000003031,101,NULL,1,NULL,NULL,4,400037
40000003083,101,NULL,1,170243,NULL,4,400021
40000003084,101,NULL,1,NULL,NULL,4,400021
40000003085,101,NULL,1,NULL,NULL,4,400021
40000003086,101,NULL,1,NULL,NULL,4,400021
40000003087,101,NULL,1,NULL,NULL,4,400021
40000003090,101,NULL,1,170502,NULL,4,400026
40000003091,101,NULL,1,NULL,NULL,4,400026
40000003092,101,NULL,1,NULL,NULL,4,400026
40000003093,101,NULL,1,NULL,NULL,4,400012
40000003095,101,NULL,1,NULL,NULL,4,400009
40000003104,101,NULL,1,NULL,NULL,4,400055
40000003105,101,NULL,1,NULL,NULL,4,400055
40000003126,101,NULL,1,NULL,NULL,4,400026
40000003127,101,NULL,1,NULL,NULL,4,400026
40000003128,101,NULL,1,NULL,NULL,4,400001
40000003129,101,NULL,1,NULL,NULL,4,400001
40000003153,101,NULL,1,170507,NULL,4,400009
40000003154,101,NULL,1,NULL,NULL,4,400009
40000003155,101,NULL,1,NULL,NULL,4,400009
40000003157,101,NULL,1,NULL,NULL,4,400009
40000003159,101,NULL,1,NULL,NULL,4,400048
40000003167,101,NULL,1,NULL,NULL,4,400005
40000003168,101,NULL,1,NULL,NULL,4,400005
40000003169,101,NULL,1,170309,NULL,4,400005
40000003170,101,NULL,1,NULL,NULL,4,400005
40000003171,101,NULL,1,NULL,NULL,4,400005
40000003172,101,NULL,1,170447,NULL,4,400005
40000003173,101,NULL,1,NULL,NULL,4,400005
40000003174,101,NULL,1,NULL,NULL,4,400005
40000003179,101,NULL,1,NULL,NULL,4,400048
40000003180,101,NULL,1,NULL,NULL,4,400048
40000003181,101,NULL,1,NULL,NULL,4,400048
40000003182,101,NULL,1,170459,NULL,4,400031
40000003183,101,NULL,1,NULL,NULL,4,400031
40000003184,101,NULL,1,NULL,NULL,4,400031
40000003207,101,NULL,1,NULL,NULL,4,400039
40000003238,101,NULL,1,NULL,NULL,4,400057
40000003254,101,NULL,1,NULL,NULL,4,400030
40000003263,101,NULL,1,170534,NULL,4,400001
40000003264,101,NULL,1,NULL,NULL,4,400001
40000003265,101,NULL,1,NULL,NULL,4,400001
40000003293,101,NULL,1,NULL,NULL,4,400040
40000003294,101,NULL,1,NULL,NULL,4,400040
40000003301,101,NULL,1,170010,NULL,4,400054
40000003302,101,NULL,1,NULL,NULL,4,400054
40000003303,101,NULL,1,NULL,NULL,4,400054
40000003336,101,NULL,1,NULL,NULL,4,400021
40000003341,101,NULL,1,170500,NULL,4,400011
40000003342,101,NULL,1,NULL,NULL,4,400011
40000003343,101,NULL,1,170179,NULL,4,400028
40000003344,101,NULL,1,NULL,NULL,4,400028
40000003389,101,NULL,1,NULL,NULL,4,400049
40000003390,101,NULL,1,NULL,NULL,4,400049
40000003396,101,NULL,1,NULL,NULL,4,400012
40000003415,101,NULL,1,NULL,NULL,4,400028
40000003416,101,NULL,1,NULL,NULL,4,400028
40000003439,101,NULL,1,170525,NULL,4,400021
40000003440,101,NULL,1,NULL,NULL,4,400021
40000003441,101,NULL,1,NULL,NULL,4,400021
40000003442,101,NULL,1,170268,NULL,4,400058
40000003443,101,NULL,1,NULL,NULL,4,400058
40000003444,101,NULL,1,NULL,NULL,4,400058
40000003446,101,NULL,1,NULL,NULL,4,400026
40000003464,101,NULL,1,NULL,NULL,4,400021
40000003465,101,NULL,1,NULL,NULL,4,400021
40000003474,101,NULL,1,NULL,NULL,4,400021
40000003477,101,NULL,1,NULL,NULL,4,400038
40000003478,101,NULL,1,170093,NULL,4,400038
40000003479,101,NULL,1,NULL,NULL,4,400038
40000003480,101,NULL,1,NULL,NULL,4,400038
40000003504,101,NULL,1,170286,NULL,4,400003
40000003505,101,NULL,1,NULL,NULL,4,400003
40000003506,101,NULL,1,NULL,NULL,4,400003
40000003507,101,NULL,1,170305,NULL,4,400003
40000003508,101,NULL,1,NULL,NULL,4,400003
40000003509,101,NULL,1,NULL,NULL,4,400003
40000003516,101,NULL,1,170585,NULL,4,400028
40000003517,101,NULL,1,NULL,NULL,4,400028
40000003518,101,NULL,1,NULL,NULL,4,400028
40000003519,101,NULL,1,NULL,NULL,4,400028
40000003520,101,NULL,1,NULL,NULL,4,400011
40000003521,101,NULL,1,NULL,NULL,4,400028
40000003532,101,NULL,1,NULL,NULL,4,400040
40000003533,101,NULL,1,NULL,NULL,4,400040
40000003538,101,NULL,1,NULL,NULL,4,400045
40000003552,101,NULL,1,NULL,NULL,4,400011
40000003553,101,NULL,1,NULL,NULL,4,400011
40000003558,101,NULL,1,NULL,NULL,4,400021
40000003559,101,NULL,1,NULL,NULL,4,400021
40000003563,101,NULL,1,NULL,NULL,4,400053
40000003572,101,NULL,1,NULL,NULL,4,400015
40000003573,101,NULL,1,NULL,NULL,4,400015
40000003596,101,NULL,1,NULL,NULL,4,400026
40000003597,101,NULL,1,NULL,NULL,4,400026
40000003600,101,NULL,1,170123,NULL,4,400057
40000003601,101,NULL,1,NULL,NULL,4,400057
40000003607,101,NULL,1,NULL,NULL,4,400038
40000003608,101,NULL,1,NULL,NULL,4,400038
40000003610,101,NULL,1,NULL,NULL,4,400057
40000003631,101,NULL,1,NULL,NULL,4,400044
40000003632,101,NULL,1,NULL,NULL,4,400044
40000003633,101,NULL,1,NULL,NULL,4,400001
40000003634,101,NULL,1,NULL,NULL,4,400001
40000003643,101,NULL,1,NULL,NULL,4,400057
40000003647,101,NULL,1,170270,NULL,4,400014
40000003648,101,NULL,1,NULL,NULL,4,400014
40000003649,101,NULL,1,NULL,NULL,4,400014
40000003650,101,NULL,1,NULL,NULL,4,400014
40000003686,101,NULL,1,NULL,NULL,4,400031
40000003687,101,NULL,1,NULL,NULL,4,400031
40000003690,101,NULL,1,NULL,NULL,4,400029
40000003691,101,NULL,1,NULL,NULL,4,400029
40000003711,101,NULL,1,NULL,NULL,4,400041
40000003712,101,NULL,1,NULL,NULL,4,400041
40000003748,101,NULL,1,170330,NULL,4,400043
40000003749,101,NULL,1,NULL,NULL,4,400043
40000003750,101,NULL,1,NULL,NULL,4,400043
40000003755,101,NULL,1,170417,NULL,4,400052
40000003756,101,NULL,1,NULL,NULL,4,400052
40000003757,101,NULL,1,NULL,NULL,4,400052
40000003788,101,NULL,1,170431,NULL,4,400028
40000003789,101,NULL,1,NULL,NULL,4,400028
40000003790,101,NULL,1,NULL,NULL,4,400028
40000003796,101,NULL,1,NULL,NULL,4,400003
40000003797,101,NULL,1,NULL,NULL,4,400003
40000003813,101,NULL,1,NULL,NULL,4,400037
40000003814,101,NULL,1,NULL,NULL,4,400037
40000003836,101,NULL,1,NULL,NULL,4,400028
40000003837,101,NULL,1,NULL,NULL,4,400045
40000003847,101,NULL,1,NULL,NULL,4,400045
40000003866,101,NULL,1,NULL,NULL,4,400057
40000003867,101,NULL,1,NULL,NULL,4,400057
40000003868,101,NULL,1,NULL,NULL,4,400028
40000003869,101,NULL,1,NULL,NULL,4,400028
40000003872,101,NULL,1,NULL,NULL,4,400014
40000003873,101,NULL,1,NULL,NULL,4,400014
40000003874,101,NULL,1,NULL,NULL,4,400019
40000003875,101,NULL,1,NULL,NULL,4,400019
40000003880,101,NULL,5,NULL,NULL,4,1
40000003881,101,NULL,5,NULL,NULL,4,400001
40000003882,101,NULL,5,NULL,NULL,4,400002
40000003883,101,NULL,5,NULL,NULL,4,400003
40000003884,101,NULL,5,NULL,NULL,4,400004
40000003885,101,NULL,5,NULL,NULL,4,400005
40000003886,101,NULL,5,NULL,NULL,4,400006
40000003887,101,NULL,5,NULL,NULL,4,400007
40000003888,101,NULL,5,NULL,NULL,4,400008
40000003889,101,NULL,5,NULL,NULL,4,400009
40000003890,101,NULL,5,NULL,NULL,4,400010
40000003891,101,NULL,5,NULL,NULL,4,400011
